2550	4
62.0941	-64.7006	7.97679	0.425998	0.440688	0.457476	1
59.5986	-61.4609	8.18654	0.426995	0.441719	0.458546	1
57.0838	-58.2039	8.39755	0.427975	0.442732	0.459598	1
54.5628	-54.9319	8.60941	0.428941	0.443732	0.460636	1
52.0343	-51.6439	8.82218	0.429893	0.444717	0.461659	1
49.474	-48.3385	9.03652	0.430822	0.445677	0.462656	1
46.9143	-45.0135	9.25176	0.431739	0.446627	0.463641	1
44.3378	-41.6688	9.47418	0.439194	0.454338	0.471646	1
41.7605	-38.3027	9.698	0.438653	0.453779	0.471066	1
39.1263	-34.9207	9.89859	0.407406	0.421454	0.437509	1
36.3523	-31.5299	9.96349	0.438413	0.453531	0.470808	1
33.4133	-28.1282	9.85766	0.438933	0.454069	0.471367	1
30.4377	-24.6953	9.75055	0.439421	0.454573	0.471891	1
27.4361	-21.2299	9.64249	0.439881	0.455049	0.472385	1
24.883	-17.6992	10.0478	0.373029	0.385892	0.400593	1
25.2979	-13.9928	13.5667	0.362272	0.374764	0.389041	1
25.7695	-10.3388	17.0851	0.366651	0.379294	0.393743	1
26.2353	-6.73878	20.5637	0.369924	0.382681	0.397259	1
25.9691	-3.19924	23.2473	0.476423	0.492852	0.511627	1
25.3074	0.309281	25.5325	0.571518	0.591225	0.613748	1
23.9611	3.8066	27.1122	0.602569	0.623347	0.647094	1
22.3001	7.31046	28.3708	0.587935	0.608208	0.631378	1
20.0611	10.843	29.088	0.512053	0.52971	0.54989	1
17.2707	14.4252	29.2842	0.512702	0.530381	0.550586	1
14.439	18.0448	29.4837	0.512875	0.530561	0.550772	1
11.5724	21.7039	29.6829	0.506868	0.524346	0.544321	1
11.065	25.1952	32.0794	0.532082	0.55043	0.571399	1
10.7363	28.6501	34.6505	0.535655	0.554125	0.575235	1
10.2562	32.101	37.0453	0.586235	0.60645	0.629553	1
9.61906	35.5549	39.2886	0.589712	0.610047	0.633287	1
8.9403	39.0011	41.4992	0.625659	0.647234	0.67189	1
8.0634	42.4665	43.5191	0.628998	0.650688	0.675476	1
7.25774	45.9144	45.5996	0.631382	0.653153	0.678035	1
6.48844	49.3509	47.6991	0.605608	0.626491	0.650358	1
5.8363	52.7611	49.8984	0.609084	0.630087	0.65409	1
5.18758	56.1636	52.0877	0.61256	0.633683	0.657823	1
4.16888	59.6321	53.9791	0.647686	0.67002	0.695544	1
2.938	63.1483	55.6798	0.660828	0.683615	0.709657	1
1.48733	66.7217	57.2141	0.644765	0.666998	0.692408	1
-0.0436306	70.3272	58.7013	0.649434	0.671828	0.697422	1
-1.88773	74.0224	59.9448	0.567167	0.586724	0.609075	1
-4.08265	77.8306	60.9386	0.562902	0.582313	0.604496	1
-6.41771	81.7072	61.8324	0.533038	0.551419	0.572425	1
-8.96125	85.673	62.6119	0.528338	0.546557	0.567378	1
-12.4175	89.9444	62.7175	0.283215	0.292981	0.304142	1
-18.292	94.9934	61.0624	0.0141101	0.0542696	0.00108539	1
75.3504	-80.0878	6.75009	0.398586	0.41233	0.428038	1
72.962	-76.9061	7.08906	0.399675	0.413457	0.429207	1
70.5095	-73.7372	7.3458	0.415879	0.43022	0.446609	1
68.0008	-70.5672	7.56346	0.424626	0.439268	0.456002	1
65.4896	-67.3849	7.77094	0.425626	0.440302	0.457076	1
62.9625	-64.1892	7.97942	0.426609	0.44132	0.458132	1
60.4304	-60.9795	8.18867	0.42758	0.442324	0.459174	1
57.8787	-57.7526	8.39918	0.428533	0.44331	0.460198	1
55.3105	-54.5124	8.61071	0.429468	0.444277	0.461202	1
52.7322	-51.2532	8.82336	0.430388	0.445229	0.46219	1
50.1433	-47.9746	9.03716	0.431294	0.446166	0.463163	1
47.5342	-44.6795	9.2522	0.432179	0.447082	0.464113	1
44.9128	-41.3636	9.46851	0.433047	0.44798	0.465046	1
42.2948	-38.0251	9.69184	0.44048	0.455669	0.473028	1
39.6295	-34.6674	9.91654	0.439708	0.45487	0.472199	1
36.8229	-31.3037	9.97763	0.438751	0.453881	0.471171	1
33.8174	-27.9298	9.86978	0.439228	0.454373	0.471683	1
30.7979	-24.523	9.76137	0.439683	0.454844	0.472172	1
27.7499	-21.0834	9.65015	0.44909	0.464576	0.482274	1
24.9069	-17.5938	9.79702	0.372982	0.385844	0.400543	1
25.3152	-13.9082	13.3619	0.362233	0.374724	0.388999	1
25.7824	-10.2751	16.9394	0.366625	0.379267	0.393715	1
26.244	-6.69578	20.4642	0.369906	0.382662	0.397239	1
25.9816	-3.17747	23.2121	0.476424	0.492852	0.511628	1
25.3074	0.309281	25.5325	0.571518	0.591225	0.613748	1
23.933	3.78485	27.1315	0.602547	0.623324	0.64707	1
22.2348	7.26725	28.4007	0.587878	0.60815	0.631318	1
19.9339	10.7794	29.1053	0.511946	0.529599	0.549775	1
17.0776	14.3414	29.31	0.512546	0.53022	0.550418	1
14.2113	17.9409	29.5141	0.512687	0.530365	0.55057	1
11.3108	21.5783	29.7421	0.509832	0.527413	0.547505	1
11.0032	25.0296	32.3823	0.532123	0.550472	0.571443	1
10.6687	28.4598	34.9798	0.535692	0.554165	0.575276	1
10.1307	31.8913	37.3774	0.586221	0.606436	0.629538	1
9.47829	35.32	39.6613	0.589696	0.610031	0.63327	1
8.75704	38.7458	41.8773	0.625595	0.647168	0.671822	1
7.93162	42.1776	43.9856	0.627969	0.649623	0.674371	1
7.0413	45.6115	46.035	0.631294	0.653063	0.677942	1
6.27964	49.0201	48.1955	0.605554	0.626435	0.650299	1
5.61439	52.4055	50.4254	0.609021	0.630022	0.654023	1
4.91906	55.7871	52.6269	0.644427	0.666648	0.692044	1
3.77148	59.2534	54.4537	0.647396	0.66972	0.695233	1
2.46605	62.7579	56.137	0.641909	0.664044	0.68934	1
0.922334	66.3241	57.6528	0.644271	0.666487	0.691877	1
-0.661243	69.9116	59.1412	0.648869	0.671244	0.696815	1
-2.7331	73.6369	60.2418	0.566397	0.585928	0.608249	1
-4.9992	77.4358	61.23	0.562063	0.581445	0.603595	1
-7.47565	81.319	62.0873	0.532103	0.550451	0.571421	1
-10.0823	85.2778	62.8625	0.527346	0.545531	0.566313	1
-14.6561	89.8348	62.1902	0.280609	0.290285	0.301344	1
299.22	0.230716	299.418	0	0	0	-1
76.4104	-79.4066	6.78043	0.399305	0.413074	0.42881	1
73.9745	-76.266	7.0868	0.415767	0.430104	0.446489	1
71.4852	-73.126	7.35505	0.416561	0.430925	0.447341	1
68.938	-69.9887	7.56752	0.425291	0.439956	0.456717	1
66.3912	-66.8373	7.77443	0.426266	0.440964	0.457763	1
63.8284	-63.6724	7.98236	0.427223	0.441955	0.458792	1
61.2486	-60.4932	8.19135	0.428164	0.442928	0.459801	1
58.662	-57.2986	8.40121	0.42909	0.443886	0.460796	1
56.0545	-54.0855	8.61244	0.429998	0.444826	0.461772	1
53.4384	-50.8557	8.82464	0.430891	0.44575	0.462731	1
50.8127	-47.6081	9.0379	0.431769	0.446657	0.463673	1
48.153	-44.3416	9.25285	0.432621	0.447539	0.464588	1
45.4919	-41.0538	9.46882	0.43346	0.448407	0.465489	1
42.8062	-37.7453	9.68633	0.434277	0.449252	0.466367	1
40.1233	-34.4131	9.91175	0.440225	0.455405	0.472754	1
37.2692	-31.0759	9.99099	0.439079	0.45422	0.471524	1
34.2446	-27.7274	9.88263	0.439535	0.454692	0.472013	1
31.1576	-24.3481	9.77217	0.439946	0.455116	0.472454	1
28.0608	-20.9349	9.65517	0.44932	0.464814	0.482521	1
24.9308	-17.4856	9.55884	0.372942	0.385802	0.400499	1
25.3328	-13.8218	13.1571	0.362196	0.374685	0.388959	1
25.7956	-10.2095	16.7943	0.3666	0.379241	0.393688	1
26.2527	-6.65197	20.3764	0.369893	0.382648	0.397225	1
25.9941	-3.15525	23.1769	0.476425	0.492853	0.511628	1
25.3074	0.309281	25.5325	0.571518	0.591225	0.613748	1
23.9049	3.76269	27.1509	0.602524	0.6233	0.647045	1
22.1532	7.22338	28.4383	0.587816	0.608085	0.63125	1
19.785	10.715	29.1251	0.511827	0.529476	0.549646	1
16.8951	14.2562	29.3345	0.512394	0.530063	0.550256	1
13.9727	17.8349	29.5458	0.512491	0.530163	0.55036	1
11.2661	21.4339	30.0044	0.509871	0.527453	0.547546	1
10.9432	24.8613	32.6746	0.532157	0.550507	0.571479	1
10.6011	28.2666	35.3087	0.535728	0.554201	0.575314	1
10.0055	31.6771	37.7083	0.586203	0.606417	0.629519	1
9.33751	35.0817	40.0335	0.589677	0.610011	0.633249	1
8.57779	38.4861	42.2466	0.625525	0.647094	0.671746	1
7.73025	41.8945	44.3906	0.627888	0.649539	0.674283	1
6.82494	45.3039	46.4699	0.631202	0.652968	0.677843	1
6.07424	48.6837	48.6822	0.60549	0.626369	0.650231	1
5.39291	52.0425	50.9501	0.608951	0.629949	0.653947	1
4.55336	55.4255	53.0623	0.644152	0.666364	0.691749	1
3.37849	58.8699	54.9101	0.657357	0.680025	0.70593	1
1.94246	62.3738	56.5425	0.641443	0.663562	0.688841	1
0.371245	65.916	58.0793	0.643772	0.665972	0.691342	1
-1.27312	69.4895	59.5767	0.648301	0.670656	0.696205	1
-3.58061	73.2425	60.5391	0.565621	0.585126	0.607416	1
-5.92662	77.0308	61.5247	0.561211	0.580563	0.60268	1
-8.51654	80.9186	62.3369	0.529125	0.54737	0.568222	1
-11.6599	84.9922	62.7661	0.27346	0.28289	0.293667	1
-17.4253	89.8615	61.2661	0.226804	0.234625	0.243563	1
299.219	0.229247	299.419	0	0	0	-1
77.4666	-78.7195	6.8114	0.400027	0.413821	0.429586	1
74.9815	-75.6167	7.09744	0.416477	0.430838	0.447251	1
72.4576	-72.5089	7.36477	0.417246	0.431634	0.448077	1
69.872	-69.4043	7.57193	0.42596	0.440648	0.457435	1
67.2901	-66.2842	7.77825	0.426909	0.44163	0.458454	1
64.6824	-63.1528	7.98571	0.427836	0.442589	0.45945	1
62.0664	-60.0039	8.19418	0.42875	0.443535	0.460431	1
59.4413	-56.8372	8.40368	0.429651	0.444466	0.461398	1
56.7984	-53.6562	8.61429	0.430531	0.445377	0.462344	1
54.1446	-50.4557	8.82604	0.431397	0.446273	0.463273	1
51.469	-47.2371	9.03917	0.432242	0.447147	0.464181	1
48.7705	-43.9993	9.25373	0.433065	0.447998	0.465065	1
46.0698	-40.7399	9.46934	0.433876	0.448837	0.465936	1
43.3442	-37.4596	9.68652	0.434663	0.449651	0.466781	1
40.6053	-34.157	9.90674	0.442027	0.457269	0.474689	1
37.7259	-30.8436	10.0047	0.439415	0.454567	0.471884	1
34.6475	-27.5234	9.89469	0.439833	0.454999	0.472333	1
31.5127	-24.1712	9.77849	0.449191	0.46468	0.482382	1
28.3714	-20.7842	9.66016	0.449551	0.465053	0.482769	1
25.1746	-17.3622	9.54008	0.449868	0.465381	0.483109	1
25.3501	-13.7334	12.9768	0.362168	0.374657	0.38893	1
25.809	-10.1433	16.6488	0.366575	0.379215	0.393662	1
26.2616	-6.60765	20.2768	0.369875	0.38263	0.397206	1
26.0071	-3.13278	23.1423	0.49131	0.508251	0.527613	1
25.3074	0.309281	25.5325	0.571518	0.591225	0.613748	1
23.8768	3.74014	27.1702	0.6025	0.623276	0.64702	1
22.0878	7.17855	28.4682	0.587758	0.608025	0.631188	1
19.6577	10.6491	29.1425	0.511718	0.529363	0.54953	1
16.713	14.1687	29.3591	0.512242	0.529906	0.550092	1
13.7341	17.7269	29.5776	0.512294	0.529959	0.550148	1
11.2214	21.2877	30.2664	0.509908	0.527491	0.547586	1
10.8832	24.6905	32.9665	0.532188	0.550539	0.571512	1
10.5298	28.0698	35.6568	0.53577	0.554245	0.575359	1
9.87992	31.4609	38.0398	0.586184	0.606397	0.629498	1
9.20277	34.8402	40.3882	0.589648	0.609981	0.633218	1
8.39818	38.224	42.6166	0.625452	0.647019	0.671667	1
7.53297	41.6065	44.7868	0.627799	0.649447	0.674188	1
6.60867	44.9917	46.9044	0.631106	0.652868	0.677739	1
5.86883	48.3424	49.1682	0.605421	0.626298	0.650157	1
5.17442	51.6757	51.4665	0.608873	0.629868	0.653863	1
4.17718	55.0577	53.5106	0.643871	0.666074	0.691448	1
2.96332	58.4821	55.3697	0.657025	0.679681	0.705574	1
1.41237	61.9816	56.9527	0.640968	0.663071	0.688331	1
-0.18169	65.5034	58.507	0.643269	0.66545	0.690801	1
-2.05702	69.1014	59.8546	0.571828	0.591546	0.614081	1
-4.43021	72.8394	60.8366	0.564839	0.584316	0.606576	1
-6.91604	76.6345	61.7642	0.529606	0.547868	0.568739	1
-9.56642	80.5096	62.5827	0.528184	0.546398	0.567213	1
-13.7894	84.8457	62.2491	0.261251	0.27026	0.280555	1
-20.2784	89.8883	60.2917	0.196792	0.203578	0.211334	1
299.217	0.227752	299.421	0	0	0	-1
78.5189	-78.0264	6.84298	0.400754	0.414573	0.430366	1
75.9738	-74.9615	7.10889	0.417187	0.431573	0.448014	1
73.4129	-71.8869	7.37187	0.425697	0.440376	0.457152	1
70.8031	-68.8145	7.57666	0.426632	0.441344	0.458157	1
68.1658	-65.7283	7.78275	0.427547	0.44229	0.459139	1
65.5319	-62.6253	7.98953	0.428453	0.443227	0.460112	1
62.8799	-59.5071	8.19745	0.429341	0.444146	0.461065	1
60.2089	-56.3729	8.40657	0.430209	0.445044	0.461998	1
57.5291	-53.2219	8.61668	0.431063	0.445927	0.462915	1
54.8262	-50.0511	8.82825	0.431896	0.446789	0.46381	1
52.1125	-46.8618	9.04095	0.432713	0.447634	0.464687	1
49.3869	-43.6531	9.25482	0.433512	0.448461	0.465545	1
46.6352	-40.4222	9.47035	0.434289	0.449264	0.466379	1
43.8593	-37.1717	9.68737	0.435041	0.450043	0.467187	1
41.0782	-33.8974	9.90561	0.435779	0.450806	0.467979	1
38.1829	-30.6097	10.0183	0.439752	0.454916	0.472247	1
35.0457	-27.3171	9.9024	0.449111	0.464598	0.482296	1
31.8668	-23.9919	9.78407	0.449457	0.464956	0.482668	1
28.6576	-20.6324	9.66457	0.449771	0.465281	0.483006	1
25.4282	-17.2364	9.54412	0.450059	0.465578	0.483315	1
25.3681	-13.644	12.7724	0.362132	0.374619	0.388891	1
25.8222	-10.0756	16.5157	0.366556	0.379195	0.393641	1
26.2708	-6.56229	20.1775	0.369858	0.382612	0.397188	1
26.0213	-3.1098	23.1087	0.491313	0.508255	0.527617	1
25.3074	0.309281	25.5325	0.571518	0.591225	0.613748	1
23.8486	3.71724	27.1895	0.602477	0.623252	0.646995	1
22.0225	7.13311	28.4981	0.5877	0.607966	0.631126	1
19.5088	10.5824	29.1624	0.511597	0.529238	0.5494	1
16.5304	14.0803	29.3838	0.512089	0.529747	0.549928	1
13.5067	17.6162	29.6082	0.512102	0.52976	0.549942	1
11.1796	21.1395	30.5075	0.509934	0.527517	0.547613	1
10.8232	24.5171	33.2582	0.532218	0.55057	0.571544	1
10.4493	27.8721	35.9732	0.5827	0.602793	0.625757	1
9.75754	31.2411	38.3619	0.586157	0.606369	0.629469	1
9.06514	34.5942	40.7505	0.589618	0.60995	0.633186	1
8.21512	37.9568	42.9937	0.625377	0.646941	0.671587	1
7.33173	41.3148	45.1911	0.627708	0.649354	0.674091	1
6.39248	44.6748	47.3385	0.631004	0.652763	0.67763	1
5.66342	47.9962	49.6535	0.605347	0.626221	0.650077	1
4.95593	51.3039	51.9822	0.608789	0.629782	0.653774	1
3.8111	54.6844	53.9454	0.643585	0.665777	0.69114	1
2.51418	58.097	55.7796	0.638203	0.66021	0.685361	1
0.894949	61.5822	57.3521	0.640491	0.662577	0.687818	1
-0.735172	65.081	58.9323	0.624273	0.6458	0.670402	1
-2.86143	68.7068	60.1394	0.571077	0.590769	0.613274	1
-5.26878	72.4246	61.1447	0.572098	0.591825	0.614371	1
-7.90175	76.23	62	0.528718	0.54695	0.567786	1
-10.6197	80.0907	62.8289	0.527237	0.545418	0.566196	1
-16.1585	84.7501	61.5525	0.21068	0.217945	0.226247	1
299.217	0.217767	299.417	0	0	0	-1
299.215	0.226233	299.423	0	0	0	-1
79.4787	-77.3544	6.78406	0.733987	0.759297	0.788222	1
76.9651	-74.3034	7.12054	0.417901	0.432311	0.44878	1
74.3661	-71.2623	7.37767	0.426393	0.441097	0.4579	1
71.7108	-68.2216	7.5821	0.4273	0.442034	0.458874	1
69.0388	-65.1669	7.78757	0.428189	0.442954	0.459828	1
66.3696	-62.095	7.99377	0.429068	0.443864	0.460773	1
63.6819	-59.0076	8.20114	0.429929	0.444755	0.461698	1
60.9746	-55.9039	8.40972	0.430771	0.445625	0.462601	1
58.258	-52.7831	8.61932	0.431597	0.44648	0.463489	1
55.5177	-49.6419	8.83044	0.432403	0.447313	0.464354	1
52.7563	-46.4841	9.04283	0.433186	0.448124	0.465195	1
49.9805	-43.3045	9.25657	0.433952	0.448916	0.466017	1
47.2011	-40.1024	9.47144	0.434704	0.449693	0.466825	1
44.3955	-36.8788	9.68793	0.435431	0.450446	0.467606	1
41.5619	-33.6327	9.90576	0.440033	0.455207	0.472548	1
38.6219	-30.3734	10.0261	0.449063	0.464548	0.482245	1
35.442	-27.1083	9.90853	0.449412	0.464909	0.48262	1
32.2203	-23.8101	9.7896	0.449724	0.465232	0.482955	1
28.9674	-20.4774	9.66949	0.450005	0.465522	0.483256	1
25.6809	-17.1081	9.5481	0.450252	0.465777	0.483521	1
25.386	-13.5522	12.5923	0.362107	0.374593	0.388863	1
25.836	-10.0064	16.3708	0.366533	0.379172	0.393616	1
26.2797	-6.51617	20.09	0.369847	0.3826	0.397175	1
26.0384	-3.0866	23.0662	0.491313	0.508255	0.527617	1
25.3074	0.309281	25.5325	0.571518	0.591225	0.613748	1
23.8205	3.69398	27.2087	0.602453	0.623227	0.646969	1
21.9489	7.08703	28.5319	0.587638	0.607902	0.63106	1
19.3814	10.5141	29.1799	0.511487	0.529125	0.549282	1
16.3483	13.9896	29.4086	0.511504	0.529142	0.5493	1
13.2785	17.5043	29.6389	0.511909	0.529561	0.549734	1
11.1341	20.9891	30.7683	0.528664	0.546894	0.567728	1
10.7631	24.3412	33.5495	0.532245	0.550598	0.571573	1
10.3394	27.6745	36.2625	0.582676	0.602768	0.625731	1
9.63225	31.0171	38.6917	0.58613	0.606341	0.62944	1
8.92721	34.3462	41.1135	0.589586	0.609917	0.633152	1
8.03958	37.6863	43.3547	0.625293	0.646855	0.671497	1
7.1381	41.0194	45.5792	0.627609	0.649251	0.673985	1
6.18595	44.3537	47.7584	0.601831	0.622583	0.646301	1
5.4614	47.6447	50.1291	0.605264	0.626135	0.649988	1
4.68519	50.9379	52.4432	0.640403	0.662485	0.687723	1
3.44951	54.3064	54.3739	0.643293	0.665475	0.690827	1
2.00766	57.7165	56.1427	0.61939	0.640748	0.665158	1
0.351421	61.1812	57.7307	0.62157	0.643003	0.667499	1
-1.32008	64.6607	59.3234	0.509067	0.526621	0.546683	1
-3.73854	68.3226	60.3471	0.503098	0.520446	0.540273	1
-6.15776	72.0154	61.3941	0.503994	0.521374	0.541235	1
-8.87881	75.8133	62.2331	0.527831	0.546032	0.566833	1
-12.5816	79.8968	62.3661	0.260385	0.269363	0.279625	1
-18.8476	84.7189	60.6373	0.202335	0.209312	0.217286	1
299.216	0.216281	299.419	0	0	0	-1
299.214	0.224689	299.424	0	0	0	-1
80.5625	-76.6358	6.88016	0.414807	0.42911	0.445457	1
77.9418	-73.6395	7.13298	0.418614	0.433049	0.449546	1
75.305	-70.6321	7.38408	0.42709	0.441817	0.458648	1
72.6156	-67.6232	7.58786	0.427971	0.442728	0.459594	1
69.9091	-64.6001	7.79271	0.428834	0.443621	0.460521	1
67.2049	-61.5594	7.99831	0.429687	0.444504	0.461437	1
64.4724	-58.5053	8.20522	0.430517	0.445362	0.462328	1
61.729	-55.4322	8.41327	0.431331	0.446205	0.463203	1
58.9738	-52.3395	8.62251	0.43213	0.447031	0.464061	1
56.1981	-49.2305	8.83299	0.432907	0.447835	0.464895	1
53.397	-46.1002	9.04507	0.433662	0.448616	0.465706	1
50.5944	-42.95	9.2581	0.434404	0.449383	0.466502	1
47.7542	-39.7787	9.47293	0.439007	0.454145	0.471446	1
44.9073	-36.584	9.68739	0.439709	0.454871	0.4722	1
42.0308	-33.3667	9.90205	0.445153	0.460503	0.478046	1
39.0526	-30.1349	10.0252	0.471773	0.488041	0.506633	1
35.8376	-26.8967	9.91461	0.449714	0.465222	0.482944	1
32.5733	-23.6259	9.79509	0.449993	0.46551	0.483244	1
29.2769	-20.3204	9.67436	0.450239	0.465765	0.483508	1
25.9458	-16.9779	9.55233	0.450451	0.465984	0.483735	1
25.4045	-13.4596	12.3881	0.362072	0.374557	0.388826	1
25.8501	-9.93678	16.226	0.370144	0.382907	0.397494	1
26.2888	-6.46923	20.0026	0.369835	0.382588	0.397163	1
26.0526	-3.06294	23.0328	0.491316	0.508258	0.527621	1
25.3074	0.309281	25.5325	0.571518	0.591225	0.613748	1
23.7923	3.67036	27.228	0.602429	0.623203	0.646944	1
21.8754	7.03987	28.5655	0.587576	0.607837	0.630993	1
19.2431	10.4451	29.1987	0.511371	0.529004	0.549157	1
16.1654	13.8981	29.4332	0.511349	0.528982	0.549134	1
13.0509	17.3896	29.6696	0.511714	0.529359	0.549526	1
11.0817	20.8366	31.0225	0.528689	0.546919	0.567754	1
10.7048	24.1627	33.8301	0.532265	0.550619	0.571595	1
10.2326	27.4736	36.5424	0.582646	0.602737	0.625698	1
9.51273	30.7919	39.005	0.586095	0.606305	0.629402	1
8.79243	34.0941	41.4669	0.589547	0.609876	0.63311	1
7.8641	37.4119	43.7154	0.625206	0.646764	0.671403	1
6.94051	40.7204	45.9755	0.62751	0.649148	0.673877	1
5.99703	44.0236	48.203	0.601753	0.622503	0.646217	1
5.25894	47.2904	50.6055	0.605178	0.626047	0.649896	1
4.34589	50.5764	52.8446	0.640126	0.662199	0.687426	1
3.08861	53.9205	54.8007	0.642993	0.665165	0.690505	1
1.50228	57.3315	56.4855	0.61891	0.640252	0.664643	1
-0.198291	60.7745	58.1047	0.621052	0.642467	0.666942	1
-2.15418	64.2855	59.5167	0.508337	0.525866	0.545898	1
-4.62772	67.9322	60.5476	0.509208	0.526767	0.546834	1
-7.09967	71.6091	61.6045	0.503172	0.520523	0.540353	1
-9.85965	75.3875	62.466	0.524905	0.543005	0.563691	1
-14.6488	79.7143	61.8326	0.254911	0.263701	0.273747	1
299.216	0.206398	299.414	0	0	0	-1
299.214	0.214771	299.42	0	0	0	-1
299.212	0.223121	299.426	0	0	0	-1
81.5641	-75.9312	6.90258	0.415547	0.429876	0.446252	1
78.9034	-72.97	7.14542	0.419578	0.434046	0.450581	1
76.2208	-69.9989	7.39118	0.427782	0.442533	0.459391	1
73.4974	-67.0219	7.59431	0.428637	0.443417	0.460309	1
70.7767	-64.028	7.79815	0.429482	0.444292	0.461217	1
68.0173	-61.0211	8.00353	0.4303	0.445138	0.462096	1
65.2587	-57.9957	8.20975	0.431108	0.445974	0.462963	1
62.4793	-54.9533	8.41724	0.431895	0.446788	0.463808	1
59.6782	-51.8932	8.62609	0.432661	0.44758	0.464631	1
56.8654	-48.8144	8.83607	0.43341	0.448355	0.465435	1
54.0372	-45.7142	9.04635	0.438022	0.453126	0.470388	1
51.1836	-42.5937	9.25789	0.438734	0.453863	0.471153	1
48.3034	-39.4517	9.47108	0.439422	0.454575	0.471892	1
45.4169	-36.286	9.68537	0.44486	0.4602	0.477732	1
42.4972	-33.0976	9.89651	0.445508	0.46087	0.478427	1
39.4587	-29.8949	10.0112	0.4788	0.49531	0.514179	1
36.2092	-26.6836	9.92013	0.450007	0.465524	0.483258	1
32.9145	-23.4404	9.80029	0.450257	0.465783	0.483527	1
29.562	-20.1622	9.67866	0.450463	0.465996	0.483748	1
26.1862	-16.8468	9.55599	0.450639	0.466178	0.483937	1
25.4228	-13.3647	12.2083	0.362048	0.374532	0.3888	1
25.8646	-9.86547	16.0938	0.370127	0.38289	0.397476	1
26.2983	-6.4218	19.9034	0.369819	0.382572	0.397146	1
26.0698	-3.03889	22.9905	0.491317	0.508259	0.527621	1
25.3074	0.309281	25.5325	0.571518	0.591225	0.613748	1
